#k, cR, cI
-4.5    -7.386593164283259e-09    4.6738255505874116e-09    7.640640385195989e-17
-4.490990990990991    2.25117380680146e-09    7.696425650631116e-09    6.430275130412158e-17
-4.481981981981982    1.0744679383132985e-08    1.9631009985248064e-09    1.193019005767321e-16
-4.472972972972973    1.1618185259328262e-08    -8.35200349538708e-09    2.0473819110703053e-16
-4.463963963963964    4.1079407548000724e-09    -1.5540449855642752e-08    2.5838075896069423e-16
-4.454954954954955    -6.19821117752259e-09    -1.4180544337296199e-08    2.3950565950318927e-16
-4.445945945945946    -1.1542645271907496e-08    -5.278142431625943e-09    1.610914474016187e-16
-4.436936936936937    -7.869980080821213e-09    4.437252492951516e-09    8.16257961587271e-17
-4.427927927927928    2.057965213709826e-09    7.573963637548705e-09    6.160014600374974e-17
-4.418918918918919    1.0699873226644001e-08    1.6923263455935811e-09    1.1735125552624321e-16
-4.40990990990991    1.1427242102496414e-08    -8.791617031131745e-09    2.0787439209115244e-16
-4.400900900900901    3.579625099311387e-09    -1.589770115828556e-08    2.6555061796977415e-16
-4.391891891891892    -6.967963655598772e-09    -1.4118068712189904e-08    2.478723816678609e-16
-4.382882882882883    -1.2202726782578821e-08    -4.635975036008452e-09    1.7039880546476003e-16
-4.373873873873874    -8.043619173589078e-09    5.499845715585281e-09    9.494811230497161e-17
-4.364864864864865    2.5154316144715136e-09    8.669268317697841e-09    8.148360937132233e-17
-4.3558558558558556    1.1608626948176155e-08    2.463645494629905e-09    1.4082976874513185e-16
-4.346846846846847    1.2427164754350439e-08    -8.434598418417018e-09    2.2557687431173265e-16
-4.337837837837838    4.403500548641584e-09    -1.57445415651122e-08    2.6728140617743246e-16
-4.328828828828829    -6.298931283924961e-09    -1.3850077045038082e-08    2.3150116947309934e-16
-4.31981981981982    -1.1410897965961247e-08    -4.098588211052013e-09    1.4700701771335307e-16
-4.3108108108108105    -6.831916932307817e-09    6.1552137966216875e-09    8.456174585207622e-17
-4.301801801801802    4.202009588077782e-09    9.087936848607698e-09    1.0024748074257924e-16
-4.292792792792793    1.3500407636784112e-08    2.363684718490677e-09    1.8784801180776514e-16
-4.283783783783784    1.4097568609564687e-08    -9.018565409934507e-09    2.800759627546508e-16
-4.274774774774775    5.5698043463226454e-09    -1.6435266107900523e-08    3.011406924938182e-16
-4.2657657657657655    -5.561870826701215e-09    -1.4143192702026531e-08    2.309643068995666e-16
-4.256756756756757    -1.0700686666997114e-08    -3.6610778719027993e-09    1.279081863293861e-16
-4.247747747747748    -5.665405823840011e-09    7.326675713923069e-09    8.577700016579043e-17
-4.238738738738739    6.118361283811235e-09    1.076720335814285e-08    1.533670129548429e-16
-4.22972972972973    1.6191377518458468e-08    4.375651213608462e-09    2.813070294883955e-16
-4.2207207207207205    1.7504296756578846e-08    -6.555750434093723e-09    3.4937826869649673e-16
-4.211711711711712    9.872902243341469e-09    -1.3100891122374042e-08    2.69107546906876e-16
-4.202702702702703    2.8675976165194965e-10    -9.45965247826216e-09    8.95672561703941e-17
-4.193693693693694    -2.215276493561123e-09    2.5748684027332245e-09    1.1537397234318411e-17
-4.184684684684685    6.742551370214021e-09    1.4860474221727996e-08    2.6629569307461727e-16
-4.175675675675675    2.366900152956462e-08    1.8968952873754882e-08    9.200428065332659e-16
-4.166666666666667    3.9993493021630026e-08    1.249573025282163e-08    1.7556227586224513e-15
-4.157657657657658    4.8796657776332586e-08    8.012911022711207e-10    2.3817558775710983e-15
-4.148648648648648    5.0411577788252384e-08    -7.213144015782295e-09    2.593356621693437e-15
-4.13963963963964    5.262496877720315e-08    -6.176419088319932e-09    2.807535491556169e-15
-4.13063063063063    6.526570788370821e-08    1.1457912361974513e-09    4.260925463118479e-15
-4.121621621621622    9.322984183808901e-08    5.191177606013344e-09    8.718751734092265e-15
-4.112612612612613    1.3321444714531043e-07    -4.12908502800688e-09    1.7763138271399218e-14
-4.103603603603603    1.7665112106952857e-07    -3.102431753044336e-08    3.2168126853351016e-14
-4.094594594594595    2.1661399826008303e-07    -7.224671629533264e-08    5.214121225767754e-14
-4.085585585585585    2.5339270410627504e-07    -1.2169812485515044e-07    7.901829608755003e-14
-4.076576576576577    2.9433175461947614e-07    -1.7789170533240877e-07    1.1827664060345206e-13
-4.0675675675675675    3.477945006903102e-07    -2.487267825392027e-07    1.8282602706272598e-13
-4.058558558558558    4.1550821559630503e-07    -3.5000342270426105e-07    2.9514947313272313e-13
-4.04954954954955    4.887400540779202e-07    -4.987947512350653e-07    4.876630443197389e-13
-4.04054054054054    5.507971348729513e-07    -7.066610830090963e-07    8.027473700238409e-13
-4.031531531531532    5.834439075667275e-07    -9.777675397970538e-07    1.2964361551575152e-12
-4.0225225225225225    5.717006231150485e-07    -1.3131410244501662e-06    2.0511809525641665e-12
-4.013513513513513    5.025419881236784e-07    -1.7174269343142398e-06    3.2021037245353074e-12
-4.004504504504505    3.5751720961395375e-07    -2.202266246236097e-06    4.977795174480978e-12
-3.9954954954954953    1.0389904725251817e-07    -2.7825319405593855e-06    7.75327901225316e-12
